"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Gemeente","Jongeren..15.tot.27.jaar...aantal.","Leeftijd","Marges","Regioaanduiding.Soort.regio..omschrijving.","Psychische.klachten....","Hoog.risico.op.angst.of.depressie...."
"772","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Elburg",3500,"18 jaar of ouder","Waarde","Gemeente  ",17.6,8
"773","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Emmen",14800,"18 jaar of ouder","Waarde","Gemeente  ",20.7,10
"774","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Enkhuizen",2400,"18 jaar of ouder","Waarde","Gemeente  ",21.7,9.7
"775","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Enschede",31700,"18 jaar of ouder","Waarde","Gemeente  ",24.8,12.8
"776","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Epe",4200,"18 jaar of ouder","Waarde","Gemeente  ",17.4,7.7
"777","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ermelo",3900,"18 jaar of ouder","Waarde","Gemeente  ",17.9,7.9
"778","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Etten-Leur",5800,"18 jaar of ouder","Waarde","Gemeente  ",21.6,9.4
"779","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","De Fryske Marren",6900,"18 jaar of ouder","Waarde","Gemeente  ",16.5,7.1
"780","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Geertruidenberg",2900,"18 jaar of ouder","Waarde","Gemeente  ",20,8.7
"781","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Geldrop-Mierlo",5300,"18 jaar of ouder","Waarde","Gemeente  ",20.1,8.7
"782","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gemert-Bakel",4100,"18 jaar of ouder","Waarde","Gemeente  ",18,7.8
"783","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gennep",2300,"18 jaar of ouder","Waarde","Gemeente  ",18.4,7.9
"784","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gilze en Rijen",3600,"18 jaar of ouder","Waarde","Gemeente  ",19.9,8.7
"785","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Goeree-Overflakkee",6900,"18 jaar of ouder","Waarde","Gemeente  ",18.8,7.8
"786","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Goes",5200,"18 jaar of ouder","Waarde","Gemeente  ",20.3,8.5
"787","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Goirle",2800,"18 jaar of ouder","Waarde","Gemeente  ",18.4,7.4
"788","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gooise Meren",7300,"18 jaar of ouder","Waarde","Gemeente  ",19.3,7.9
"789","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gorinchem",5600,"18 jaar of ouder","Waarde","Gemeente  ",24,11.6
"790","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gouda",10900,"18 jaar of ouder","Waarde","Gemeente  ",23.9,11
"791","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","'s-Gravenhage (gemeente)",89000,NA,NA,NA,NA,NA
"792","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Groningen (gemeente)",63200,NA,NA,NA,NA,NA
"793","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Gulpen-Wittem",1500,"18 jaar of ouder","Waarde","Gemeente  ",19.7,8.2
"794","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Haaksbergen",3300,"18 jaar of ouder","Waarde","Gemeente  ",16.4,7.3
"795","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Haarlem",21000,"18 jaar of ouder","Waarde","Gemeente  ",23.9,11.3
"796","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Haarlemmermeer",23600,"18 jaar of ouder","Waarde","Gemeente  ",20.6,9.4
"797","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Halderberge",3900,"18 jaar of ouder","Waarde","Gemeente  ",20.1,8.5
"798","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hardenberg",9400,"18 jaar of ouder","Waarde","Gemeente  ",16.5,7.6
"799","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Harderwijk",6900,"18 jaar of ouder","Waarde","Gemeente  ",20.8,9.7
"800","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hardinxveld-Giessendam",2900,"18 jaar of ouder","Waarde","Gemeente  ",18.5,8
"801","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Harlingen",2100,"18 jaar of ouder","Waarde","Gemeente  ",18.3,8.4
"802","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hattem",1700,"18 jaar of ouder","Waarde","Gemeente  ",16.1,6.9
"803","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heemskerk",5200,"18 jaar of ouder","Waarde","Gemeente  ",21,9.8
"804","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heemstede",2900,"18 jaar of ouder","Waarde","Gemeente  ",17,6.7
"805","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heerde",2400,"18 jaar of ouder","Waarde","Gemeente  ",15.9,6.9
"806","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heerenveen",7100,"18 jaar of ouder","Waarde","Gemeente  ",18.8,8.4
"807","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heerlen",10900,"18 jaar of ouder","Waarde","Gemeente  ",29.2,14.4
"808","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heeze-Leende",2100,"18 jaar of ouder","Waarde","Gemeente  ",16.6,6.4
"809","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heiloo",3100,"18 jaar of ouder","Waarde","Gemeente  ",17.4,7.3
"810","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Den Helder",7200,"18 jaar of ouder","Waarde","Gemeente  ",22,11.1
"811","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hellendoorn",5200,"18 jaar of ouder","Waarde","Gemeente  ",16.1,7.1
"812","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Helmond",13900,"18 jaar of ouder","Waarde","Gemeente  ",23.7,11.5
"813","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hendrik-Ido-Ambacht",4300,"18 jaar of ouder","Waarde","Gemeente  ",20,8.7
"814","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hengelo (O.)",12500,NA,NA,NA,NA,NA
"815","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","'s-Hertogenbosch",23100,"18 jaar of ouder","Waarde","Gemeente  ",22.2,10.3
"816","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heumen",2100,"18 jaar of ouder","Waarde","Gemeente  ",16.8,6.8
"817","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Heusden",6000,"18 jaar of ouder","Waarde","Gemeente  ",19,8.2
"818","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hillegom",2900,"18 jaar of ouder","Waarde","Gemeente  ",20,9.1
"819","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hilvarenbeek",2000,"18 jaar of ouder","Waarde","Gemeente  ",16.4,6.2
"820","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hilversum",12400,"18 jaar of ouder","Waarde","Gemeente  ",23.2,10.4
"821","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hoeksche Waard",11700,"18 jaar of ouder","Waarde","Gemeente  ",18.5,7.6
"822","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hof van Twente",4900,"18 jaar of ouder","Waarde","Gemeente  ",15.7,6.8
"823","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Het Hogeland",6100,"18 jaar of ouder","Waarde","Gemeente  ",18.9,8
"824","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hollands Kroon",7000,"18 jaar of ouder","Waarde","Gemeente  ",18.3,8.2
"825","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hoogeveen",8000,"18 jaar of ouder","Waarde","Gemeente  ",19.3,9.1
"826","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hoorn",10500,"18 jaar of ouder","Waarde","Gemeente  ",22.2,10.5
"827","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Horst aan de Maas",6000,"18 jaar of ouder","Waarde","Gemeente  ",18.4,7.4
"828","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Houten",7100,"18 jaar of ouder","Waarde","Gemeente  ",18.2,7.7
"829","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Huizen",5100,"18 jaar of ouder","Waarde","Gemeente  ",20.2,9
"830","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Hulst",3100,"18 jaar of ouder","Waarde","Gemeente  ",21.3,8.8
"831","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","IJsselstein",5000,"18 jaar of ouder","Waarde","Gemeente  ",20.8,9.3
"832","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Kaag en Braassem",3700,"18 jaar of ouder","Waarde","Gemeente  ",18,7.7
"833","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Kampen",8700,"18 jaar of ouder","Waarde","Gemeente  ",19.5,8.9
"834","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Kapelle",1800,"18 jaar of ouder","Waarde","Gemeente  ",16.9,6.5
"835","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Katwijk",9700,"18 jaar of ouder","Waarde","Gemeente  ",19.5,8.8
"836","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Kerkrade",4900,"18 jaar of ouder","Waarde","Gemeente  ",27,12.5
"837","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Koggenland",3400,"18 jaar of ouder","Waarde","Gemeente  ",17,7.2
"838","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Krimpen aan den IJssel",4200,"18 jaar of ouder","Waarde","Gemeente  ",21,9.3
"839","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Krimpenerwaard",8300,"18 jaar of ouder","Waarde","Gemeente  ",18.6,8
"840","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Laarbeek",3100,"18 jaar of ouder","Waarde","Gemeente  ",17.2,7.3
"841","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Land van Cuijk",12400,"18 jaar of ouder","Waarde","Gemeente  ",17.8,7.7
"842","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Landgraaf",4100,"18 jaar of ouder","Waarde","Gemeente  ",24.9,11.2
"843","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Landsmeer",1400,"18 jaar of ouder","Waarde","Gemeente  ",18.8,7.9
"844","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lansingerland",8600,"18 jaar of ouder","Waarde","Gemeente  ",18.5,7.8
"845","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Laren (NH.)",1200,NA,NA,NA,NA,NA
"846","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leeuwarden",22800,"18 jaar of ouder","Waarde","Gemeente  ",22.3,10.2
"847","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leiden",28100,"18 jaar of ouder","Waarde","Gemeente  ",26.3,12.5
"848","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leiderdorp",3500,"18 jaar of ouder","Waarde","Gemeente  ",20.2,8.8
"849","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leidschendam-Voorburg",9000,"18 jaar of ouder","Waarde","Gemeente  ",22.6,10
"850","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lelystad",12100,"18 jaar of ouder","Waarde","Gemeente  ",23.6,11.5
"851","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leudal",4700,"18 jaar of ouder","Waarde","Gemeente  ",18.8,7.3
"852","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Leusden",4000,"18 jaar of ouder","Waarde","Gemeente  ",17.1,7.3
"853","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lingewaard",6300,"18 jaar of ouder","Waarde","Gemeente  ",17,7.2
"854","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lisse",3000,"18 jaar of ouder","Waarde","Gemeente  ",19.2,8.3
"855","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lochem",4100,"18 jaar of ouder","Waarde","Gemeente  ",15.2,6.5
"856","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Loon op Zand",3000,"18 jaar of ouder","Waarde","Gemeente  ",19.1,8.2
"857","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Lopik",2300,"18 jaar of ouder","Waarde","Gemeente  ",17.5,7.4
"858","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Losser",3100,"18 jaar of ouder","Waarde","Gemeente  ",20.4,8.2
"859","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Maasdriel",3500,"18 jaar of ouder","Waarde","Gemeente  ",18.3,7.7
"860","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Maasgouw",2800,"18 jaar of ouder","Waarde","Gemeente  ",19.3,7.6
"861","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Maashorst",8000,"18 jaar of ouder","Waarde","Gemeente  ",18.9,8.5
"862","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Maassluis",4500,"18 jaar of ouder","Waarde","Gemeente  ",24.9,11.5
"863","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Maastricht",29000,"18 jaar of ouder","Waarde","Gemeente  ",28.6,13.5
"864","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Medemblik",6500,"18 jaar of ouder","Waarde","Gemeente  ",18.3,8
"865","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Meerssen",2100,"18 jaar of ouder","Waarde","Gemeente  ",20,8
"866","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Meierijstad",11400,"18 jaar of ouder","Waarde","Gemeente  ",18.4,8.1
"867","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Meppel",5300,"18 jaar of ouder","Waarde","Gemeente  ",19.5,9.3
"868","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Middelburg (Z.)",7400,NA,NA,NA,NA,NA
"869","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Midden-Delfland",2700,"18 jaar of ouder","Waarde","Gemeente  ",17.9,7.4
"870","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Midden-Drenthe",4500,"18 jaar of ouder","Waarde","Gemeente  ",16.2,7
"871","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Midden-Groningen",7900,"18 jaar of ouder","Waarde","Gemeente  ",21.6,10
"872","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Moerdijk",4900,"18 jaar of ouder","Waarde","Gemeente  ",19.9,8.4
"873","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Molenlanden",7300,"18 jaar of ouder","Waarde","Gemeente  ",17.4,7.3
"874","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Montferland",4900,"18 jaar of ouder","Waarde","Gemeente  ",18.5,8.4
"875","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Montfoort",2100,"18 jaar of ouder","Waarde","Gemeente  ",17.3,7.2
"876","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Mook en Middelaar",1000,"18 jaar of ouder","Waarde","Gemeente  ",16.6,6.5
"877","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Neder-Betuwe",4000,"18 jaar of ouder","Waarde","Gemeente  ",17.9,7.9
"878","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nederweert",2300,"18 jaar of ouder","Waarde","Gemeente  ",17.9,7.1
"879","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nieuwegein",8600,"18 jaar of ouder","Waarde","Gemeente  ",22.6,10.4
"880","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nieuwkoop",3900,"18 jaar of ouder","Waarde","Gemeente  ",17.2,7.2
"881","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nijkerk",6400,"18 jaar of ouder","Waarde","Gemeente  ",17.7,7.8
"882","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nijmegen",38800,"18 jaar of ouder","Waarde","Gemeente  ",25.5,12.2
"883","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nissewaard",11200,"18 jaar of ouder","Waarde","Gemeente  ",23.8,11.1
"884","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Noardeast-Fryslân",6400,"18 jaar of ouder","Waarde","Gemeente  ",17.6,7.5
"885","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Noord-Beveland",800,"18 jaar of ouder","Waarde","Gemeente  ",17.8,7.3
"886","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Noordenveld",3500,"18 jaar of ouder","Waarde","Gemeente  ",15.7,6.3
"887","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Noordoostpolder",7500,"18 jaar of ouder","Waarde","Gemeente  ",19.3,8.9
"888","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Noordwijk",5800,"18 jaar of ouder","Waarde","Gemeente  ",19.4,8.5
"889","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nuenen, Gerwen en Nederwetten",2800,"18 jaar of ouder","Waarde","Gemeente  ",16.7,6.7
"890","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Nunspeet",4100,"18 jaar of ouder","Waarde","Gemeente  ",17.2,7.6
"891","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oegstgeest",3200,"18 jaar of ouder","Waarde","Gemeente  ",18.1,7.4
"892","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oirschot",2600,"18 jaar of ouder","Waarde","Gemeente  ",16.5,6.4
"893","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oisterwijk",4200,"18 jaar of ouder","Waarde","Gemeente  ",17.6,7
"894","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oldambt",4900,"18 jaar of ouder","Waarde","Gemeente  ",22.8,10.1
"895","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oldebroek",3500,"18 jaar of ouder","Waarde","Gemeente  ",16.8,7.6
"896","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oldenzaal",4400,"18 jaar of ouder","Waarde","Gemeente  ",18.8,8.8
"897","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Olst-Wijhe",2600,"18 jaar of ouder","Waarde","Gemeente  ",16.1,6.9
"898","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ommen",2500,"18 jaar of ouder","Waarde","Gemeente  ",15.8,7
"899","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oost Gelre",4200,"18 jaar of ouder","Waarde","Gemeente  ",15,7.2
"900","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oosterhout",7100,"18 jaar of ouder","Waarde","Gemeente  ",21.9,9.7
"901","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ooststellingwerf",3200,"18 jaar of ouder","Waarde","Gemeente  ",17.1,7.4
"902","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oostzaan",1300,"18 jaar of ouder","Waarde","Gemeente  ",18.5,7.6
"903","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Opmeer",1800,"18 jaar of ouder","Waarde","Gemeente  ",17.2,7.5
"904","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Opsterland",4100,"18 jaar of ouder","Waarde","Gemeente  ",16.3,6.8
"905","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oss",13400,"18 jaar of ouder","Waarde","Gemeente  ",21.2,10
"906","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oude IJsselstreek",5300,"18 jaar of ouder","Waarde","Gemeente  ",18.2,8.5
"907","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ouder-Amstel",1900,"18 jaar of ouder","Waarde","Gemeente  ",20.9,8.6
"908","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Oudewater",1400,"18 jaar of ouder","Waarde","Gemeente  ",17.5,7.1
"909","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Overbetuwe",6500,"18 jaar of ouder","Waarde","Gemeente  ",17.6,7.6
"910","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Papendrecht",4400,"18 jaar of ouder","Waarde","Gemeente  ",21.3,9.6
"911","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Peel en Maas",6000,"18 jaar of ouder","Waarde","Gemeente  ",18.4,7.5
"912","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Pekela",1600,"18 jaar of ouder","Waarde","Gemeente  ",22.8,11.1
"913","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Pijnacker-Nootdorp",8600,"18 jaar of ouder","Waarde","Gemeente  ",19.1,8.1
"914","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Purmerend",12700,"18 jaar of ouder","Waarde","Gemeente  ",22.3,10.3
"915","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Putten",3600,"18 jaar of ouder","Waarde","Gemeente  ",16.9,7.4
"916","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Raalte",5200,"18 jaar of ouder","Waarde","Gemeente  ",15.7,6.6
"917","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Reimerswaal",3600,"18 jaar of ouder","Waarde","Gemeente  ",20.4,9.1
"918","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Renkum",3400,"18 jaar of ouder","Waarde","Gemeente  ",17.6,7.5
"919","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Renswoude",900,"18 jaar of ouder","Waarde","Gemeente  ",16.5,7
"920","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Reusel-De Mierden",1700,"18 jaar of ouder","Waarde","Gemeente  ",17.4,6.8
"921","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rheden",5500,"18 jaar of ouder","Waarde","Gemeente  ",20.8,9.7
"922","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rhenen",2800,"18 jaar of ouder","Waarde","Gemeente  ",17.6,7.8
"923","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Ridderkerk",5900,"18 jaar of ouder","Waarde","Gemeente  ",22.1,10.1
"924","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rijssen-Holten",6000,"18 jaar of ouder","Waarde","Gemeente  ",16.5,7.2
"925","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rijswijk (ZH.)",6600,NA,NA,NA,NA,NA
"926","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roerdalen",2200,"18 jaar of ouder","Waarde","Gemeente  ",21.2,8.9
"927","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roermond",7600,"18 jaar of ouder","Waarde","Gemeente  ",25.7,11.6
"928","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","De Ronde Venen",5900,"18 jaar of ouder","Waarde","Gemeente  ",18.4,7.8
"929","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Roosendaal",10600,"18 jaar of ouder","Waarde","Gemeente  ",23.5,10.6
"930","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rotterdam",114600,"18 jaar of ouder","Waarde","Gemeente  ",30.6,15.6
"931","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rozendaal",200,"18 jaar of ouder","Waarde","Gemeente  ",11.8,4.3
"932","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Rucphen",2800,"18 jaar of ouder","Waarde","Gemeente  ",19.8,8.3
"933","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schagen",6600,"18 jaar of ouder","Waarde","Gemeente  ",18,7.7
"934","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Scherpenzeel",1600,"18 jaar of ouder","Waarde","Gemeente  ",17.4,7.3
"935","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schiedam",11300,"18 jaar of ouder","Waarde","Gemeente  ",28.2,13.7
"936","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schiermonnikoog",100,"18 jaar of ouder","Waarde","Gemeente  ",19.4,8.9
"937","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Schouwen-Duiveland",4000,"18 jaar of ouder","Waarde","Gemeente  ",18,7.1
"938","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Simpelveld",1200,"18 jaar of ouder","Waarde","Gemeente  ",21.9,9.4
"939","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sint-Michielsgestel",3900,"18 jaar of ouder","Waarde","Gemeente  ",16.1,6.5
"940","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sittard-Geleen",11600,"18 jaar of ouder","Waarde","Gemeente  ",25.1,11.6
"941","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sliedrecht",3700,"18 jaar of ouder","Waarde","Gemeente  ",21.8,10
"942","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Sluis",2500,"18 jaar of ouder","Waarde","Gemeente  ",18.8,8.2
"943","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Smallingerland",7800,"18 jaar of ouder","Waarde","Gemeente  ",19.5,8.8
"944","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Soest",6300,"18 jaar of ouder","Waarde","Gemeente  ",19.6,8.8
"945","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Someren",2700,"18 jaar of ouder","Waarde","Gemeente  ",17.9,7.4
"946","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Son en Breugel",2200,"18 jaar of ouder","Waarde","Gemeente  ",17.2,6.9
"947","Totaal ","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stadskanaal",4100,"18 jaar of ouder","Waarde","Gemeente  ",21.4,10.1
