"","Onderwijsvolgend","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Gemeente","aantal_jongeren","nietwerkzame_jongeren"
"946","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Son en Breugel",2200,500
"947","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stadskanaal",4100,1000
"948","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Staphorst",3100,400
"949","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stede Broec",3100,600
"950","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenbergen",3100,700
"951","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Steenwijkerland",6100,1300
"952","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stein (L.)",2900,700
"953","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Stichtse Vecht",8100,2200
"954","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Súdwest-Fryslân",12200,3000
"955","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terneuzen",6600,1600
"956","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Terschelling",900,200
"957","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Texel",1700,300
"958","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Teylingen",5400,1300
"959","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tholen",3900,800
"960","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tiel",6300,1500
"961","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tilburg",43100,11800
"962","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tubbergen",3500,600
"963","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Twenterand",5200,1000
"964","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tynaarlo",3700,1200
"965","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Tytsjerksteradiel",4300,1100
"966","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uitgeest",2000,400
"967","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Uithoorn",4200,1000
"968","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Urk",4200,500
"969","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrecht (gemeente)",72400,21700
"970","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Utrechtse Heuvelrug",6200,2000
"971","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vaals",1500,800
"972","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenburg aan de Geul",1700,400
"973","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Valkenswaard",3800,700
"974","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veendam",3700,1000
"975","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veenendaal",10200,2100
"976","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veere",2600,400
"977","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Veldhoven",5800,1400
"978","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Velsen",9200,2200
"979","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Venlo",14000,3400
"980","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Venray",6100,1200
"981","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vijfheerenlanden",8100,1600
"982","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlaardingen",9800,2500
"983","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlieland",200,100
"984","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vlissingen",5900,1500
"985","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voerendaal",1300,300
"986","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorne aan Zee",9000,2200
"987","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorschoten",3300,1200
"988","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Voorst",3200,700
"989","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Vught",3600,1000
"990","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waadhoeke",6300,1500
"991","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waalre",2000,600
"992","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waalwijk",6600,1200
"993","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waddinxveen",4200,800
"994","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wageningen",11300,5800
"995","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wassenaar",3500,1800
"996","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Waterland",2200,600
"997","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Weert",6800,1500
"998","Totaal ","Totaal met of zonder uitkering","Totaal","2022","West Betuwe",7600,1600
"999","Totaal ","Totaal met of zonder uitkering","Totaal","2022","West Maas en Waal",2400,500
"1000","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerkwartier",8600,2200
"1001","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerveld",2200,600
"1002","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westervoort",1700,400
"1003","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westerwolde",3400,1300
"1004","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Westland",15700,2800
"1005","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Weststellingwerf",3300,800
"1006","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wierden",3600,600
"1007","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijchen",5700,1200
"1008","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijdemeren",2900,800
"1009","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wijk bij Duurstede",3100,600
"1010","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Winterswijk",4000,800
"1011","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woensdrecht",2700,700
"1012","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woerden",7500,1600
"1013","Totaal ","Totaal met of zonder uitkering","Totaal","2022","De Wolden",3200,600
"1014","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Wormerland",2300,500
"1015","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Woudenberg",2100,400
"1016","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zaanstad",22000,5700
"1017","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zaltbommel",4800,900
"1018","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zandvoort",1900,600
"1019","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zeewolde",3700,800
"1020","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zeist",9500,3500
"1021","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zevenaar",5600,1200
"1022","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zoetermeer",16900,4600
"1023","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zoeterwoude",1200,300
"1024","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zuidplas",6100,1400
"1025","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zundert",2900,500
"1026","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zutphen",6500,1900
"1027","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwartewaterland",3800,600
"1028","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwijndrecht",5900,1500
"1029","Totaal ","Totaal met of zonder uitkering","Totaal","2022","Zwolle",21300,5200
"1030","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nederland",2668600,718700
"1031","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aa en Hunze",2900,700
"1032","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aalsmeer",5000,1100
"1033","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Aalten",3600,700
"1034","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Achtkarspelen",4100,1000
"1035","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alblasserdam",2900,500
"1036","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Albrandswaard",3600,1000
"1037","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alkmaar",14800,3300
"1038","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Almelo",11000,2800
"1039","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Almere",32900,9800
"1040","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alphen aan den Rijn",15700,3400
"1041","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Alphen-Chaam",1300,300
"1042","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Altena",8300,1500
"1043","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ameland",500,100
"1044","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amersfoort",23600,5800
"1045","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amstelveen",14100,5400
"1046","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Amsterdam",165000,56200
"1047","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Apeldoorn",23200,5500
"1048","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Arnhem",27900,8700
"1049","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Assen",10100,2600
"1050","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Asten",2300,400
"1051","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Baarle-Nassau",800,200
"1052","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Baarn",2800,800
"1053","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Barendrecht",7200,2000
"1054","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Barneveld",9700,1500
"1055","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beek (L.)",1800,400
"1056","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beekdaelen",3900,1000
"1057","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beesel",1700,300
"1058","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Berg en Dal",4400,1100
"1059","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergeijk",2600,400
"1060","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen (L.)",1600,200
"1061","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen (NH.)",3500,900
"1062","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bergen op Zoom",9000,2200
"1063","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Berkelland",5800,1000
"1064","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bernheze",4700,700
"1065","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Best",4200,800
"1066","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beuningen",3300,700
"1067","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Beverwijk",5800,1300
"1068","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Bilt",5300,1700
"1069","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bladel",2800,400
"1070","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Blaricum",1300,500
"1071","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bloemendaal",2800,1200
"1072","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bodegraven-Reeuwijk",4900,1000
"1073","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Boekel",1700,300
"1074","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borger-Odoorn",3000,700
"1075","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borne",3000,600
"1076","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Borsele",3100,600
"1077","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Boxtel",4700,1000
"1078","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Breda",31800,8300
"1079","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bronckhorst",4700,900
"1080","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Brummen",2500,500
"1081","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Brunssum",3200,800
"1082","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bunnik",1900,500
"1083","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Bunschoten",3400,500
"1084","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Buren",3600,700
"1085","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Capelle aan den IJssel",9200,2700
"1086","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Castricum",4600,1000
"1087","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Coevorden",4600,1000
"1088","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Cranendonck",2600,600
"1089","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Culemborg",3800,1000
"1090","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dalfsen",4200,700
"1091","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dantumadiel",2600,600
"1092","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Delft",28300,12200
"1093","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Deurne",4500,800
"1094","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Deventer",15300,3900
"1095","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Diemen",6200,2500
"1096","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dijk en Waard",12500,2600
"1097","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dinkelland",4000,600
"1098","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Doesburg",1300,400
"1099","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Doetinchem",8300,1900
"1100","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dongen",3500,600
"1101","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dordrecht",17200,4600
"1102","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Drechterland",2800,600
"1103","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Drimmelen",3500,700
"1104","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Dronten",6800,1800
"1105","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Druten",2600,600
"1106","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Duiven",3400,700
"1107","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Echt-Susteren",3600,900
"1108","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Edam-Volendam",5400,800
"1109","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ede",19200,4100
"1110","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eemnes",1300,300
"1111","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eemsdelta",5700,1700
"1112","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eersel",2500,500
"1113","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eijsden-Margraten",2800,700
"1114","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Eindhoven",44600,14500
"1115","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Elburg",3500,600
"1116","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Emmen",14900,3600
"1117","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Enkhuizen",2500,500
"1118","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Enschede",31900,11300
"1119","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Epe",4000,800
"1120","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ermelo",3900,900
"1121","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Etten-Leur",5900,1400
"1122","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","De Fryske Marren",6700,1400
"1123","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Geertruidenberg",2900,500
"1124","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Geldrop-Mierlo",5300,1200
"1125","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gemert-Bakel",4000,800
"1126","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gennep",2300,500
"1127","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gilze en Rijen",3700,900
"1128","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goeree-Overflakkee",6800,1200
"1129","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goes",5000,1000
"1130","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Goirle",2900,600
"1131","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gooise Meren",7100,2600
"1132","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gorinchem",5500,1300
"1133","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gouda",10700,2600
"1134","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","'s-Gravenhage (gemeente)",89800,33600
"1135","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Groningen (gemeente)",67300,25400
"1136","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Gulpen-Wittem",1400,300
"1137","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haaksbergen",3200,500
"1138","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haarlem",21300,6100
"1139","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Haarlemmermeer",24000,6000
"1140","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Halderberge",3900,800
"1141","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hardenberg",9400,1600
"1142","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Harderwijk",6900,1300
"1143","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hardinxveld-Giessendam",2900,500
"1144","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Harlingen",2100,500
"1145","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hattem",1600,300
"1146","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heemskerk",5100,1100
"1147","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heemstede",2900,1100
"1148","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerde",2400,400
"1149","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerenveen",7000,1700
"1150","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heerlen",11000,3200
"1151","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heeze-Leende",2000,400
"1152","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heiloo",3000,700
"1153","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Den Helder",7200,1600
"1154","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hellendoorn",5100,900
"1155","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Helmond",14000,3400
"1156","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hendrik-Ido-Ambacht",4400,900
"1157","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hengelo (O.)",12700,3100
"1158","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","'s-Hertogenbosch",23300,5300
"1159","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heumen",2100,500
"1160","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Heusden",5900,1100
"1161","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hillegom",2900,600
"1162","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hilvarenbeek",2000,300
"1163","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hilversum",12400,3900
"1164","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoeksche Waard",11700,2300
"1165","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hof van Twente",4800,800
"1166","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Het Hogeland",6100,1700
"1167","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hollands Kroon",6900,1300
"1168","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoogeveen",8200,1600
"1169","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hoorn",10500,2400
"1170","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Horst aan de Maas",6000,900
"1171","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Houten",7200,1900
"1172","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Huizen",5000,1300
"1173","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Hulst",3000,800
"1174","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","IJsselstein",5000,1100
"1175","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kaag en Braassem",3700,700
"1176","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kampen",8800,1700
"1177","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kapelle",1700,300
"1178","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Katwijk",9700,1800
"1179","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Kerkrade",4900,1400
"1180","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Koggenland",3400,600
"1181","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Krimpen aan den IJssel",4200,1000
"1182","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Krimpenerwaard",8300,1600
"1183","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Laarbeek",3000,600
"1184","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Land van Cuijk",12400,2400
"1185","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Landgraaf",4100,1100
"1186","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Landsmeer",1400,400
"1187","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lansingerland",8900,2400
"1188","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Laren (NH.)",1100,500
"1189","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leeuwarden",23500,7000
"1190","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leiden",30500,10500
"1191","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leiderdorp",3600,1100
"1192","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leidschendam-Voorburg",9000,3000
"1193","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lelystad",12200,3400
"1194","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leudal",4500,900
"1195","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Leusden",4000,900
"1196","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lingewaard",6200,1300
"1197","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lisse",3000,500
"1198","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lochem",4000,1000
"1199","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Loon op Zand",2900,500
"1200","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Lopik",2300,400
"1201","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Losser",3100,700
"1202","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maasdriel",3500,700
"1203","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maasgouw",2700,600
"1204","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maashorst",8000,1400
"1205","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maassluis",4600,1100
"1206","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Maastricht",31200,15400
"1207","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Medemblik",6400,1300
"1208","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meerssen",2100,500
"1209","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meierijstad",11300,1900
"1210","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Meppel",5300,1400
"1211","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Middelburg (Z.)",7300,2000
"1212","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Delfland",2600,600
"1213","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Drenthe",4400,900
"1214","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Midden-Groningen",7900,2200
"1215","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Moerdijk",4900,900
"1216","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Molenlanden",7300,1200
"1217","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Montferland",4800,1000
"1218","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Montfoort",2000,400
"1219","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Mook en Middelaar",1000,300
"1220","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Neder-Betuwe",4100,700
"1221","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nederweert",2200,400
"1222","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nieuwegein",8600,2100
"1223","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nieuwkoop",3800,700
"1224","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nijkerk",6500,1200
"1225","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nijmegen",41600,13000
"1226","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nissewaard",11300,2900
"1227","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noardeast-Fryslân",6400,1500
"1228","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noord-Beveland",800,200
"1229","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordenveld",3400,900
"1230","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordoostpolder",7500,1700
"1231","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Noordwijk",5800,1400
"1232","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nuenen, Gerwen en Nederwetten",2800,700
"1233","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Nunspeet",4100,600
"1234","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oegstgeest",3200,1300
"1235","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oirschot",2600,400
"1236","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oisterwijk",4200,900
"1237","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldambt",5000,1400
"1238","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldebroek",3500,600
"1239","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oldenzaal",4300,800
"1240","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Olst-Wijhe",2500,500
"1241","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ommen",2500,500
"1242","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oost Gelre",4100,700
"1243","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oosterhout",7200,1600
"1244","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ooststellingwerf",3100,700
"1245","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oostzaan",1300,300
"1246","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Opmeer",1700,300
"1247","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Opsterland",4000,900
"1248","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oss",13300,2800
"1249","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oude IJsselstreek",5200,1000
"1250","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Ouder-Amstel",1900,600
"1251","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Oudewater",1400,200
"1252","Totaal ","Totaal met of zonder uitkering","Totaal","2023*","Overbetuwe",6500,1500
