"","Onderwijsvolgend","Arbeidskenmerken","Uitkering","Geregistreerd.werkzoekende.bij.UWV","Perioden","Regio.s","Jongeren..15.tot.27.jaar...aantal."
"11253","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Doetinchem",2100
"11254","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Doetinchem",1900
"11255","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Doetinchem",1700
"11256","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Doetinchem",1600
"11257","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Dongen",800
"11258","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Dongen",600
"11259","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Dongen",600
"11260","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Dongen",500
"11261","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Dordrecht",4800
"11262","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Dordrecht",4200
"11263","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Dordrecht",4000
"11264","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Dordrecht",4100
"11265","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Drechterland",600
"11266","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Drechterland",600
"11267","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Drechterland",500
"11268","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Drechterland",600
"11269","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Drimmelen",700
"11270","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Drimmelen",700
"11271","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Drimmelen",600
"11272","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Drimmelen",600
"11273","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Dronten",1900
"11274","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Dronten",1800
"11275","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Dronten",1600
"11276","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Dronten",1700
"11277","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Druten",700
"11278","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Druten",700
"11279","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Druten",600
"11280","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Druten",600
"11281","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Duiven",900
"11282","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Duiven",700
"11283","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Duiven",600
"11284","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Duiven",600
"11285","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Echt-Susteren",1100
"11286","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Echt-Susteren",1000
"11287","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Echt-Susteren",900
"11288","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Echt-Susteren",800
"11289","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Edam-Volendam",1000
"11290","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Edam-Volendam",900
"11291","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Edam-Volendam",800
"11292","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Edam-Volendam",800
"11293","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Ede",4300
"11294","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Ede",3900
"11295","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Ede",3700
"11296","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Ede",3700
"11297","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Eemnes",400
"11298","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Eemnes",300
"11299","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Eemnes",300
"11300","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Eemnes",300
"11301","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Eemsdelta",1700
"11302","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Eemsdelta",1600
"11303","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Eemsdelta",1600
"11304","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Eemsdelta",1500
"11305","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Eersel",600
"11306","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Eersel",500
"11307","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Eersel",500
"11308","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Eersel",400
"11309","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Eijsden-Margraten",900
"11310","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Eijsden-Margraten",800
"11311","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Eijsden-Margraten",700
"11312","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Eijsden-Margraten",700
"11313","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Eindhoven",13600
"11314","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Eindhoven",13000
"11315","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Eindhoven",12800
"11316","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Eindhoven",13600
"11317","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Elburg",700
"11318","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Elburg",600
"11319","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Elburg",600
"11320","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Elburg",500
"11321","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Emmen",3800
"11322","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Emmen",3400
"11323","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Emmen",3200
"11324","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Emmen",3100
"11325","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Enkhuizen",600
"11326","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Enkhuizen",500
"11327","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Enkhuizen",500
"11328","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Enkhuizen",500
"11329","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Enschede",11400
"11330","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Enschede",11000
"11331","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Enschede",10600
"11332","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Enschede",10400
"11333","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Epe",900
"11334","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Epe",800
"11335","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Epe",800
"11336","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Epe",700
"11337","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Ermelo",900
"11338","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Ermelo",800
"11339","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Ermelo",800
"11340","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Ermelo",800
"11341","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Etten-Leur",1400
"11342","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Etten-Leur",1300
"11343","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Etten-Leur",1200
"11344","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Etten-Leur",1300
"11345","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","De Fryske Marren",1600
"11346","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","De Fryske Marren",1400
"11347","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","De Fryske Marren",1300
"11348","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","De Fryske Marren",1300
"11349","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Geertruidenberg",600
"11350","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Geertruidenberg",500
"11351","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Geertruidenberg",500
"11352","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Geertruidenberg",500
"11353","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Geldrop-Mierlo",1400
"11354","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Geldrop-Mierlo",1200
"11355","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Geldrop-Mierlo",1100
"11356","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Geldrop-Mierlo",1100
"11357","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gemert-Bakel",900
"11358","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gemert-Bakel",700
"11359","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gemert-Bakel",800
"11360","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gemert-Bakel",700
"11361","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gennep",500
"11362","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gennep",400
"11363","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gennep",500
"11364","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gennep",400
"11365","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gilze en Rijen",900
"11366","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gilze en Rijen",800
"11367","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gilze en Rijen",800
"11368","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gilze en Rijen",800
"11369","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Goeree-Overflakkee",1400
"11370","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Goeree-Overflakkee",1300
"11371","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Goeree-Overflakkee",1200
"11372","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Goeree-Overflakkee",1100
"11373","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Goes",1100
"11374","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Goes",900
"11375","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Goes",1000
"11376","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Goes",900
"11377","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Goirle",600
"11378","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Goirle",500
"11379","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Goirle",500
"11380","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Goirle",500
"11381","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gooise Meren",3000
"11382","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gooise Meren",2600
"11383","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gooise Meren",2600
"11384","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gooise Meren",2400
"11385","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gorinchem",1400
"11386","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gorinchem",1200
"11387","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gorinchem",1200
"11388","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gorinchem",1200
"11389","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gouda",2900
"11390","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gouda",2500
"11391","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gouda",2500
"11392","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gouda",2400
"11393","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","'s-Gravenhage (gemeente)",33600
"11394","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","'s-Gravenhage (gemeente)",31300
"11395","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","'s-Gravenhage (gemeente)",32100
"11396","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","'s-Gravenhage (gemeente)",31600
"11397","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Groningen (gemeente)",24500
"11398","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Groningen (gemeente)",22700
"11399","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Groningen (gemeente)",22900
"11400","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Groningen (gemeente)",23900
"11401","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Gulpen-Wittem",300
"11402","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Gulpen-Wittem",300
"11403","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Gulpen-Wittem",300
"11404","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Gulpen-Wittem",300
"11405","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Haaksbergen",600
"11406","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Haaksbergen",500
"11407","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Haaksbergen",500
"11408","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Haaksbergen",500
"11409","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Haarlem",6100
"11410","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Haarlem",5600
"11411","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Haarlem",5600
"11412","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Haarlem",5700
"11413","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Haarlemmermeer",6600
"11414","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Haarlemmermeer",5900
"11415","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Haarlemmermeer",5700
"11416","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Haarlemmermeer",5700
"11417","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Halderberge",900
"11418","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Halderberge",800
"11419","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Halderberge",800
"11420","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Halderberge",800
"11421","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hardenberg",2000
"11422","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Hardenberg",1600
"11423","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Hardenberg",1600
"11424","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Hardenberg",1400
"11425","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Harderwijk",1600
"11426","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2021","Harderwijk",1400
"11427","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2022","Harderwijk",1300
"11428","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2023*","Harderwijk",1200
"11429","Totaal ","Arb.pos.: niet-werkzame bevolking","Totaal met of zonder uitkering","Niet geregistreerd werkzoekende bij UWV","2020","Hardinxveld-Giessendam",500
